Z,Groen et al,Schmitt et al,Simulation (extended cermide),Simulation (hairpin ceramide)
1.8128,-9.8957,-12.679,34.618,47.469
1.8129,-9.8957,-12.679,34.633,47.484
1.813,-9.8957,-12.68,34.648,47.499
1.8131,-9.8957,-12.681,34.663,47.513
1.8132,-9.8957,-12.681,34.679,47.528
1.8133,-9.8957,-12.682,34.694,47.543
1.8134,-9.8957,-12.683,34.709,47.558
1.8135,-9.8957,-12.683,34.724,47.573
1.8136,-9.8957,-12.684,34.739,47.587
1.8137,-9.8957,-12.685,34.754,47.602
1.8138,-9.8957,-12.686,34.77,47.617
1.8139,-9.8957,-12.686,34.785,47.632
1.814,-9.8957,-12.687,34.8,47.647
1.8141,-9.8957,-12.688,34.815,47.661
1.8142,-9.8957,-12.688,34.83,47.676
1.8143,-9.8957,-12.689,34.845,47.691
1.8144,-9.8957,-12.69,34.861,47.706
1.8145,-9.8957,-12.69,34.876,47.721
1.8146,-9.8958,-12.691,34.891,47.735
1.8147,-9.8958,-12.692,34.906,47.75
1.8148,-9.8958,-12.692,34.921,47.765
1.8149,-9.8958,-12.693,34.936,47.78
1.815,-9.8958,-12.694,34.952,47.795
1.8151,-9.8958,-12.694,34.967,47.809
1.8152,-9.8958,-12.695,34.982,47.824
1.8153,-9.8958,-12.696,34.997,47.839
1.8154,-9.8958,-12.696,35.012,47.854
1.8155,-9.8958,-12.697,35.027,47.868
1.8156,-9.8958,-12.698,35.043,47.883
1.8157,-9.8958,-12.699,35.058,47.898
1.8158,-9.8958,-12.699,35.073,47.913
1.8159,-9.8958,-12.7,35.088,47.928
1.816,-9.8958,-12.701,35.103,47.942
1.8161,-9.8958,-12.701,35.119,47.957
1.8162,-9.8958,-12.702,35.134,47.972
1.8163,-9.8958,-12.703,35.149,47.987
1.8164,-9.8958,-12.703,35.16,48.002
1.8165,-9.8958,-12.704,35.139,48.016
1.8166,-9.8958,-12.705,35.117,48.031
1.8167,-9.8958,-12.705,35.096,48.046
1.8168,-9.8959,-12.706,35.075,48.061
1.8169,-9.8959,-12.707,35.053,48.076
1.817,-9.8959,-12.707,35.032,48.09
1.8171,-9.8955,-12.708,35.01,48.105
1.8172,-9.8928,-12.709,34.989,48.12
1.8173,-9.89,-12.709,34.967,48.135
1.8174,-9.8873,-12.71,34.946,48.15
1.8175,-9.8845,-12.711,34.925,48.164
1.8176,-9.8818,-12.712,34.903,48.179
1.8177,-9.879,-12.712,34.882,48.194
1.8178,-9.8763,-12.713,34.86,48.209
1.8179,-9.8736,-12.714,34.839,48.223
1.818,-9.8708,-12.714,34.817,48.238
1.8181,-9.8681,-12.715,34.796,48.253
1.8182,-9.8653,-12.716,34.775,48.268
1.8183,-9.8626,-12.716,34.753,48.283
1.8184,-9.8599,-12.717,34.732,48.297
1.8185,-9.8571,-12.718,34.71,48.312
1.8186,-9.8544,-12.718,34.689,48.327
1.8187,-9.8516,-12.719,34.667,48.342
1.8188,-9.8489,-12.72,34.646,48.357
1.8189,-9.8461,-12.72,34.625,48.371
1.819,-9.8434,-12.721,34.603,48.386
1.8191,-9.8407,-12.722,34.582,48.401
1.8192,-9.8379,-12.722,34.56,48.416
1.8193,-9.8352,-12.723,34.539,48.431
1.8194,-9.8324,-12.724,34.517,48.445
1.8195,-9.8297,-12.725,34.496,48.46
1.8196,-9.8269,-12.725,34.475,48.475
1.8197,-9.8242,-12.726,34.453,48.49
1.8198,-9.8215,-12.727,34.432,48.504
1.8199,-9.8187,-12.727,34.41,48.519
1.82,-9.816,-12.728,34.389,48.534
1.8201,-9.8132,-12.729,34.367,48.549
1.8202,-9.8105,-12.729,34.346,48.564
1.8203,-9.8078,-12.73,34.325,48.578
1.8204,-9.805,-12.731,34.303,48.593
1.8205,-9.8023,-12.731,34.282,48.608
1.8206,-9.7995,-12.732,34.26,48.623
1.8207,-9.7968,-12.733,34.239,48.638
1.8208,-9.794,-12.733,34.217,48.652
1.8209,-9.7913,-12.734,34.196,48.667
1.821,-9.7886,-12.735,34.175,48.682
1.8211,-9.7858,-12.735,34.153,48.697
1.8212,-9.7831,-12.736,34.132,48.712
1.8213,-9.7803,-12.737,34.11,48.726
1.8214,-9.7776,-12.738,34.089,48.741
1.8215,-9.7749,-12.738,34.067,48.756
1.8216,-9.7721,-12.739,34.046,48.771
1.8217,-9.7694,-12.74,34.025,48.786
1.8218,-9.7666,-12.74,34.003,48.8
1.8219,-9.7639,-12.741,33.982,48.815
1.822,-9.7611,-12.742,33.96,48.83
1.8221,-9.7584,-12.742,33.939,48.845
1.8222,-9.7557,-12.743,33.917,48.859
1.8223,-9.7529,-12.744,33.896,48.874
1.8224,-9.7502,-12.744,33.875,48.889
1.8225,-9.7474,-12.745,33.853,48.904
1.8226,-9.7447,-12.746,33.832,48.919
1.8227,-9.7419,-12.746,33.81,48.933
1.8228,-9.7392,-12.747,33.789,48.948
1.8229,-9.7365,-12.748,33.767,48.963
1.823,-9.7337,-12.748,33.746,48.978
1.8231,-9.731,-12.749,33.725,48.993
1.8232,-9.7282,-12.75,33.703,49.007
1.8233,-9.7255,-12.751,33.682,49.022
1.8234,-9.7228,-12.751,33.66,49.037
1.8235,-9.72,-12.752,33.639,49.052
1.8236,-9.7173,-12.753,33.617,49.067
1.8237,-9.7145,-12.753,33.596,49.081
1.8238,-9.7118,-12.754,33.575,49.096
1.8239,-9.709,-12.755,33.553,49.111
1.824,-9.7063,-12.755,33.532,49.126
1.8241,-9.7036,-12.756,33.51,49.141
1.8242,-9.7008,-12.757,33.489,49.155
1.8243,-9.6981,-12.757,33.467,49.17
1.8244,-9.6953,-12.758,33.446,49.185
1.8245,-9.6926,-12.759,33.425,49.2
1.8246,-9.6899,-12.759,33.403,49.214
1.8247,-9.6871,-12.76,33.382,49.229
1.8248,-9.6844,-12.761,33.36,49.244
1.8249,-9.6816,-12.761,33.339,49.259
1.825,-9.6789,-12.762,33.317,49.274
1.8251,-9.6761,-12.763,33.296,49.284
1.8252,-9.6734,-12.764,33.275,49.295
1.8253,-9.6707,-12.764,33.253,49.305
1.8254,-9.6679,-12.765,33.232,49.316
1.8255,-9.6652,-12.766,33.21,49.326
1.8256,-9.6624,-12.766,33.189,49.337
1.8257,-9.6597,-12.767,33.167,49.347
1.8258,-9.657,-12.768,33.146,49.358
1.8259,-9.6542,-12.768,33.125,49.368
1.826,-9.6515,-12.769,33.103,49.378
1.8261,-9.6487,-12.77,33.082,49.389
1.8262,-9.646,-12.77,33.06,49.399
1.8263,-9.6432,-12.771,33.039,49.41
1.8264,-9.6405,-12.772,33.017,49.42
1.8265,-9.6378,-12.772,32.996,49.431
1.8266,-9.635,-12.773,32.975,49.441
1.8267,-9.6323,-12.774,32.953,49.452
1.8268,-9.6295,-12.774,32.932,49.462
1.8269,-9.6268,-12.775,32.91,49.473
1.827,-9.624,-12.776,32.889,49.483
1.8271,-9.6213,-12.777,32.867,49.494
1.8272,-9.6186,-12.777,32.846,49.504
1.8273,-9.6158,-12.778,32.824,49.515
1.8274,-9.6131,-12.779,32.803,49.525
1.8275,-9.6103,-12.779,32.782,49.536
1.8276,-9.6076,-12.78,32.76,49.546
1.8277,-9.6049,-12.781,32.739,49.557
1.8278,-9.6021,-12.781,32.717,49.567
1.8279,-9.5994,-12.782,32.696,49.578
1.828,-9.5966,-12.783,32.674,49.588
1.8281,-9.5939,-12.783,32.653,49.599
1.8282,-9.5911,-12.784,32.632,49.609
1.8283,-9.5884,-12.785,32.61,49.62
1.8284,-9.5857,-12.785,32.589,49.63
1.8285,-9.5829,-12.786,32.567,49.641
1.8286,-9.5802,-12.787,32.546,49.651
1.8287,-9.5774,-12.787,32.524,49.662
1.8288,-9.5747,-12.788,32.503,49.672
1.8289,-9.572,-12.789,32.482,49.683
1.829,-9.5692,-12.789,32.46,49.693
1.8291,-9.5665,-12.79,32.439,49.704
1.8292,-9.5637,-12.791,32.417,49.714
1.8293,-9.561,-12.792,32.396,49.725
1.8294,-9.5582,-12.792,32.374,49.735
1.8295,-9.5555,-12.793,32.353,49.746
1.8296,-9.5528,-12.794,32.332,49.756
1.8297,-9.55,-12.794,32.31,49.767
1.8298,-9.5473,-12.795,32.309,49.777
1.8299,-9.5445,-12.796,32.324,49.788
1.83,-9.5418,-12.796,32.339,49.798
1.8301,-9.5391,-12.797,32.354,49.808
1.8302,-9.5363,-12.798,32.369,49.819
1.8303,-9.5336,-12.798,32.384,49.829
1.8304,-9.5308,-12.799,32.399,49.84
1.8305,-9.5281,-12.8,32.415,49.85
1.8306,-9.5253,-12.8,32.43,49.861
1.8307,-9.5226,-12.801,32.445,49.871
1.8308,-9.5199,-12.808,32.46,49.882
1.8309,-9.5171,-12.815,32.475,49.892
1.831,-9.5144,-12.822,32.49,49.903
1.8311,-9.5116,-12.828,32.506,49.913
1.8312,-9.5089,-12.835,32.521,49.924
1.8313,-9.5061,-12.842,32.536,49.934
1.8314,-9.5034,-12.848,32.551,49.945
1.8315,-9.5007,-12.855,32.566,49.955
1.8316,-9.4979,-12.862,32.581,49.966
1.8317,-9.4952,-12.869,32.597,49.976
1.8318,-9.4924,-12.875,32.612,49.987
1.8319,-9.4897,-12.882,32.627,49.997
1.832,-9.487,-12.889,32.642,50.008
1.8321,-9.4842,-12.896,32.657,50.018
1.8322,-9.4815,-12.902,32.672,50.029
1.8323,-9.4787,-12.909,32.687,50.039
1.8324,-9.476,-12.916,32.703,50.05
1.8325,-9.4732,-12.922,32.718,50.06
1.8326,-9.4705,-12.929,32.733,50.071
1.8327,-9.4678,-12.936,32.748,50.081
1.8328,-9.465,-12.943,32.763,50.092
1.8329,-9.4623,-12.949,32.778,50.102
1.833,-9.4595,-12.956,32.794,50.113
1.8331,-9.4568,-12.963,32.809,50.123
1.8332,-9.4541,-12.97,32.824,50.134
1.8333,-9.4513,-12.976,32.839,50.144
1.8334,-9.4486,-12.983,32.854,50.155
1.8335,-9.4458,-12.99,32.869,50.165
1.8336,-9.4431,-12.996,32.885,50.176
1.8337,-9.4403,-13.003,32.9,50.186
1.8338,-9.4376,-13.01,32.915,50.197
1.8339,-9.4349,-13.017,32.93,50.207
1.834,-9.4321,-13.023,32.945,50.218
1.8341,-9.4294,-13.03,32.96,50.228
1.8342,-9.4266,-13.037,32.976,50.239
1.8343,-9.4239,-13.044,32.991,50.249
1.8344,-9.4212,-13.05,33.006,50.259
1.8345,-9.4184,-13.057,33.021,50.27
1.8346,-9.4157,-13.064,33.036,50.28
1.8347,-9.4129,-13.07,33.051,50.291
1.8348,-9.4102,-13.077,33.066,50.301
1.8349,-9.4074,-13.084,33.082,50.312
1.835,-9.4047,-13.091,33.097,50.322
1.8351,-9.402,-13.097,33.112,50.333
1.8352,-9.3992,-13.104,33.127,50.343
1.8353,-9.3965,-13.111,33.142,50.354
1.8354,-9.3937,-13.118,33.157,50.364
1.8355,-9.391,-13.124,33.173,50.375
1.8356,-9.3882,-13.131,33.188,50.385
1.8357,-9.3855,-13.138,33.203,50.396
1.8358,-9.3828,-13.144,33.218,50.406
1.8359,-9.38,-13.151,33.233,50.417
1.836,-9.3773,-13.158,33.248,50.427
1.8361,-9.3745,-13.165,33.264,50.438
1.8362,-9.3718,-13.171,33.279,50.448
1.8363,-9.3691,-13.178,33.294,50.459
1.8364,-9.3663,-13.185,33.309,50.469
1.8365,-9.3636,-13.191,33.324,50.48
1.8366,-9.3608,-13.198,33.339,50.49
1.8367,-9.3581,-13.205,33.355,50.501
1.8368,-9.3553,-13.212,33.37,50.511
1.8369,-9.3526,-13.218,33.385,50.522
1.837,-9.3499,-13.225,33.4,50.532
1.8371,-9.3471,-13.232,33.415,50.543
1.8372,-9.3444,-13.239,33.43,50.553
1.8373,-9.3416,-13.245,33.445,50.564
1.8374,-9.3389,-13.252,33.461,50.574
1.8375,-9.3362,-13.259,33.476,50.585
1.8376,-9.3334,-13.265,33.491,50.595
1.8377,-9.3307,-13.272,33.506,50.606
1.8378,-9.3279,-13.279,33.521,50.616
1.8379,-9.3252,-13.286,33.536,50.627
1.838,-9.3224,-13.292,33.552,50.637
1.8381,-9.3197,-13.299,33.567,50.648
1.8382,-9.317,-13.306,33.582,50.658
1.8383,-9.3142,-13.313,33.597,50.669
1.8384,-9.3115,-13.319,33.612,50.679
1.8385,-9.3087,-13.326,33.627,50.689
1.8386,-9.306,-13.333,33.643,50.7
1.8387,-9.3033,-13.339,33.658,50.706
1.8388,-9.3005,-13.346,33.673,50.711
1.8389,-9.2978,-13.353,33.688,50.716
1.839,-9.295,-13.36,33.703,50.721
1.8391,-9.2923,-13.366,33.718,50.725
1.8392,-9.2895,-13.373,33.734,50.73
1.8393,-9.2868,-13.38,33.749,50.735
1.8394,-9.2841,-13.387,33.764,50.74
1.8395,-9.2813,-13.393,33.779,50.745
1.8396,-9.2786,-13.4,33.794,50.75
1.8397,-9.2758,-13.407,33.809,50.755
1.8398,-9.2731,-13.413,33.824,50.76
1.8399,-9.2703,-13.42,33.84,50.765
1.84,-9.2676,-13.427,33.855,50.77
1.8401,-9.2649,-13.434,33.87,50.774
1.8402,-9.2621,-13.44,33.885,50.779
1.8403,-9.2594,-13.447,33.9,50.784
1.8404,-9.2566,-13.454,33.915,50.789
1.8405,-9.2539,-13.461,33.931,50.794
1.8406,-9.2512,-13.467,33.946,50.799
1.8407,-9.2484,-13.474,33.961,50.804
1.8408,-9.2457,-13.481,33.976,50.809
1.8409,-9.2429,-13.487,33.991,50.814
1.841,-9.2402,-13.494,34.006,50.819
1.8411,-9.2374,-13.501,34.022,50.823
1.8412,-9.2347,-13.508,34.037,50.828
1.8413,-9.232,-13.514,34.052,50.833
1.8414,-9.2292,-13.521,34.067,50.838
1.8415,-9.2265,-13.528,34.082,50.843
1.8416,-9.2237,-13.534,34.097,50.848
1.8417,-9.221,-13.541,34.112,50.853
1.8418,-9.2183,-13.548,34.128,50.858
1.8419,-9.2155,-13.555,34.143,50.863
1.842,-9.2128,-13.561,34.158,50.867
1.8421,-9.21,-13.568,34.173,50.872
1.8422,-9.2073,-13.575,34.188,50.877
1.8423,-9.2045,-13.582,34.203,50.882
1.8424,-9.2018,-13.588,34.219,50.887
1.8425,-9.1991,-13.595,34.234,50.892
1.8426,-9.1963,-13.602,34.249,50.897
1.8427,-9.1936,-13.608,34.264,50.902
1.8428,-9.1908,-13.615,34.279,50.907
1.8429,-9.1881,-13.622,34.294,50.912
1.843,-9.1854,-13.629,34.31,50.916
1.8431,-9.1826,-13.635,34.325,50.921
1.8432,-9.1799,-13.642,34.324,50.926
1.8433,-9.1771,-13.649,34.323,50.931
1.8434,-9.1744,-13.656,34.322,50.936
1.8435,-9.1716,-13.662,34.321,50.941
1.8436,-9.1689,-13.669,34.32,50.946
1.8437,-9.1662,-13.676,34.319,50.951
1.8438,-9.1634,-13.682,34.317,50.956
1.8439,-9.1607,-13.689,34.316,50.961
1.844,-9.1579,-13.696,34.315,50.965
1.8441,-9.1552,-13.703,34.314,50.97
1.8442,-9.1524,-13.709,34.313,50.975
1.8443,-9.1497,-13.716,34.312,50.98
1.8444,-9.147,-13.723,34.311,50.985
1.8445,-9.1442,-13.73,34.31,50.99
1.8446,-9.1415,-13.736,34.309,50.995
1.8447,-9.1387,-13.743,34.308,51
1.8448,-9.136,-13.75,34.307,51.005
1.8449,-9.1333,-13.756,34.306,51.01
1.845,-9.1305,-13.763,34.304,51.014
1.8451,-9.1278,-13.77,34.303,51.019
1.8452,-9.125,-13.777,34.302,51.024
1.8453,-9.1223,-13.783,34.301,51.029
1.8454,-9.1195,-13.79,34.3,51.034
1.8455,-9.1168,-13.797,34.299,51.039
1.8456,-9.1141,-13.804,34.298,51.044
1.8457,-9.1113,-13.81,34.297,51.049
1.8458,-9.1086,-13.817,34.296,51.054
1.8459,-9.1058,-13.824,34.295,51.058
1.846,-9.1031,-13.83,34.294,51.063
1.8461,-9.1004,-13.837,34.292,51.068
1.8462,-9.0976,-13.844,34.291,51.073
1.8463,-9.0949,-13.851,34.29,51.078
1.8464,-9.0921,-13.857,34.289,51.083
1.8465,-9.0894,-13.864,34.288,51.088
1.8466,-9.0866,-13.871,34.287,51.093
1.8467,-9.0839,-13.878,34.286,51.098
1.8468,-9.0812,-13.884,34.285,51.103
1.8469,-9.0784,-13.891,34.284,51.107
1.847,-9.0757,-13.898,34.283,51.112
1.8471,-9.0729,-13.904,34.282,51.117
1.8472,-9.0702,-13.911,34.281,51.122
1.8473,-9.0675,-13.918,34.279,51.127
1.8474,-9.0647,-13.925,34.278,51.132
1.8475,-9.062,-13.931,34.277,51.137
1.8476,-9.0592,-13.938,34.276,51.142
1.8477,-9.0565,-13.945,34.275,51.147
1.8478,-9.0537,-13.951,34.274,51.152
1.8479,-9.051,-13.958,34.273,51.156
1.848,-9.0483,-13.965,34.272,51.161
1.8481,-9.0455,-13.972,34.271,51.166
1.8482,-9.0428,-13.978,34.27,51.171
1.8483,-9.04,-13.985,34.269,51.176
1.8484,-9.0373,-13.992,34.268,51.181
1.8485,-9.0345,-13.999,34.266,51.186
1.8486,-9.0318,-14.005,34.265,51.191
1.8487,-9.0291,-14.012,34.264,51.196
1.8488,-9.0263,-14.019,34.263,51.2
1.8489,-9.0236,-14.025,34.262,51.205
1.849,-9.0208,-14.032,34.261,51.21
1.8491,-9.0181,-14.039,34.26,51.215
1.8492,-9.0154,-14.046,34.259,51.22
1.8493,-9.0126,-14.052,34.258,51.225
1.8494,-9.0099,-14.059,34.257,51.23
1.8495,-9.0071,-14.066,34.256,51.235
1.8496,-9.0044,-14.069,34.254,51.24
1.8497,-9.0016,-14.068,34.253,51.245
1.8498,-8.9989,-14.068,34.252,51.249
1.8499,-8.9962,-14.067,34.251,51.254
1.85,-8.9934,-14.066,34.25,51.259
1.8501,-8.9907,-14.065,34.249,51.264
1.8502,-8.9879,-14.064,34.248,51.269
1.8503,-8.9852,-14.063,34.247,51.274
1.8504,-8.9825,-14.062,34.246,51.279
1.8505,-8.9797,-14.061,34.245,51.284
1.8506,-8.977,-14.061,34.244,51.289
1.8507,-8.9742,-14.06,34.243,51.294
1.8508,-8.9715,-14.059,34.241,51.298
1.8509,-8.9687,-14.058,34.24,51.303
1.851,-8.966,-14.057,34.239,51.308
1.8511,-8.9633,-14.056,34.238,51.313
1.8512,-8.9605,-14.055,34.237,51.318
1.8513,-8.9578,-14.054,34.236,51.323
1.8514,-8.955,-14.053,34.235,51.328
1.8515,-8.9523,-14.053,34.234,51.333
1.8516,-8.9495,-14.052,34.233,51.338
1.8517,-8.9468,-14.051,34.232,51.343
1.8518,-8.9441,-14.05,34.231,51.347
1.8519,-8.9413,-14.049,34.23,51.352
1.852,-8.9386,-14.048,34.228,51.357
1.8521,-8.9358,-14.047,34.227,51.362
1.8522,-8.9331,-14.046,34.226,51.367
1.8523,-8.9304,-14.046,34.225,51.354
1.8524,-8.9276,-14.045,34.224,51.329
1.8525,-8.9249,-14.044,34.223,51.305
1.8526,-8.9221,-14.043,34.222,51.281
1.8527,-8.9194,-14.042,34.221,51.256
1.8528,-8.9166,-14.041,34.22,51.232
1.8529,-8.9139,-14.04,34.219,51.208
1.853,-8.9112,-14.039,34.218,51.183
1.8531,-8.9084,-14.038,34.216,51.159
1.8532,-8.9057,-14.038,34.215,51.135
1.8533,-8.9029,-14.037,34.214,51.11
1.8534,-8.9002,-14.036,34.213,51.086
1.8535,-8.8975,-14.035,34.212,51.062
1.8536,-8.8947,-14.034,34.211,51.037
1.8537,-8.892,-14.033,34.21,51.013
1.8538,-8.8892,-14.032,34.209,50.989
1.8539,-8.8865,-14.031,34.208,50.964
1.854,-8.8837,-14.031,34.207,50.94
1.8541,-8.881,-14.03,34.206,50.916
1.8542,-8.8783,-14.029,34.205,50.891
1.8543,-8.8755,-14.028,34.203,50.867
1.8544,-8.8728,-14.027,34.202,50.843
1.8545,-8.87,-14.026,34.201,50.818
1.8546,-8.8673,-14.025,34.2,50.794
1.8547,-8.8646,-14.024,34.199,50.77
1.8548,-8.8618,-14.023,34.198,50.745
1.8549,-8.8591,-14.023,34.197,50.721
1.855,-8.8563,-14.022,34.196,50.696
1.8551,-8.8536,-14.021,34.195,50.672
1.8552,-8.8508,-14.02,34.194,50.648
1.8553,-8.8481,-14.019,34.193,50.623
1.8554,-8.8454,-14.018,34.192,50.599
1.8555,-8.8426,-14.017,34.19,50.575
1.8556,-8.8399,-14.016,34.189,50.55
1.8557,-8.8371,-14.016,34.188,50.526
1.8558,-8.8344,-14.015,34.187,50.502
1.8559,-8.8316,-14.014,34.186,50.477
1.856,-8.8289,-14.013,34.185,50.453
1.8561,-8.8262,-14.012,34.184,50.429
1.8562,-8.8234,-14.011,34.183,50.404
1.8563,-8.8207,-14.01,34.182,50.38
1.8564,-8.8179,-14.009,34.181,50.356
1.8565,-8.8152,-14.008,34.179,50.331
1.8566,-8.8125,-14.008,34.175,50.307
1.8567,-8.8097,-14.007,34.171,50.283
1.8568,-8.807,-14.006,34.168,50.258
1.8569,-8.8042,-14.005,34.164,50.234
1.857,-8.8015,-14.004,34.161,50.21
1.8571,-8.7987,-14.003,34.157,50.185
1.8572,-8.796,-14.002,34.154,50.161
1.8573,-8.7933,-14.001,34.15,50.137
1.8574,-8.7905,-14.001,34.147,50.112
1.8575,-8.7878,-14,34.143,50.088
1.8576,-8.785,-13.999,34.139,50.064
1.8577,-8.7823,-13.998,34.136,50.039
1.8578,-8.7796,-13.997,34.132,50.015
1.8579,-8.7768,-13.996,34.129,49.991
1.858,-8.7741,-13.995,34.125,49.966
1.8581,-8.7713,-13.994,34.122,49.942
1.8582,-8.7686,-13.993,34.118,49.918
1.8583,-8.7658,-13.993,34.114,49.893
1.8584,-8.7631,-13.992,34.111,49.869
1.8585,-8.7604,-13.991,34.107,49.844
1.8586,-8.7576,-13.99,34.104,49.82
1.8587,-8.7549,-13.989,34.1,49.796
1.8588,-8.7521,-13.988,34.097,49.771
1.8589,-8.7494,-13.987,34.093,49.747
1.859,-8.7467,-13.986,34.09,49.723
1.8591,-8.7439,-13.986,34.086,49.698
1.8592,-8.7412,-13.985,34.082,49.674
1.8593,-8.7384,-13.984,34.079,49.65
1.8594,-8.7357,-13.983,34.075,49.625
1.8595,-8.7329,-13.982,34.072,49.601
1.8596,-8.7302,-13.981,34.068,49.577
1.8597,-8.7275,-13.98,34.065,49.552
1.8598,-8.7247,-13.979,34.061,49.528
1.8599,-8.722,-13.978,34.057,49.504
1.86,-8.7192,-13.978,34.054,49.479
1.8601,-8.7165,-13.977,34.05,49.455
1.8602,-8.7137,-13.976,34.047,49.431
1.8603,-8.711,-13.975,34.043,49.406
1.8604,-8.7083,-13.974,34.04,49.382
1.8605,-8.7055,-13.973,34.036,49.358
1.8606,-8.7028,-13.972,34.033,49.333
1.8607,-8.7,-13.971,34.029,49.309
1.8608,-8.6973,-13.971,34.025,49.285
1.8609,-8.6946,-13.97,34.022,49.26
1.861,-8.6918,-13.969,34.018,49.236
1.8611,-8.6891,-13.968,34.015,49.212
1.8612,-8.6863,-13.967,34.011,49.187
1.8613,-8.6836,-13.966,34.008,49.163
1.8614,-8.6808,-13.965,34.004,49.139
1.8615,-8.6781,-13.964,34.001,49.114
1.8616,-8.6754,-13.963,33.997,49.09
1.8617,-8.6726,-13.963,33.993,49.066
1.8618,-8.6699,-13.962,33.99,49.041
1.8619,-8.6671,-13.961,33.986,49.017
1.862,-8.6644,-13.96,33.983,48.992
1.8621,-8.6617,-13.959,33.979,48.968
1.8622,-8.6589,-13.958,33.976,48.944
1.8623,-8.6562,-13.957,33.972,48.919
1.8624,-8.6534,-13.956,33.968,48.895
1.8625,-8.6507,-13.956,33.965,48.871
1.8626,-8.6479,-13.955,33.961,48.846
1.8627,-8.6452,-13.954,33.958,48.822
1.8628,-8.6425,-13.953,33.954,48.798
1.8629,-8.6397,-13.952,33.951,48.773
1.863,-8.637,-13.951,33.947,48.749
1.8631,-8.6342,-13.95,33.944,48.725
1.8632,-8.6315,-13.949,33.94,48.7
1.8633,-8.6288,-13.948,33.936,48.676
1.8634,-8.626,-13.948,33.933,48.652
1.8635,-8.6233,-13.947,33.929,48.627
1.8636,-8.6205,-13.946,33.926,48.603
1.8637,-8.6178,-13.945,33.922,48.579
1.8638,-8.615,-13.944,33.919,48.554
1.8639,-8.6123,-13.943,33.915,48.53
1.864,-8.6096,-13.942,33.912,48.506
1.8641,-8.6068,-13.941,33.908,48.481
1.8642,-8.6041,-13.941,33.904,48.457
1.8643,-8.6013,-13.94,33.901,48.433
1.8644,-8.5986,-13.939,33.897,48.408
1.8645,-8.5958,-13.938,33.894,48.384
1.8646,-8.5931,-13.937,33.89,48.36
1.8647,-8.5904,-13.936,33.887,48.335
1.8648,-8.5876,-13.935,33.883,48.311
1.8649,-8.5849,-13.934,33.879,48.287
1.865,-8.5821,-13.933,33.876,48.262
1.8651,-8.5794,-13.933,33.872,48.238
1.8652,-8.5767,-13.932,33.869,48.213
1.8653,-8.5739,-13.931,33.865,48.189
1.8654,-8.5712,-13.93,33.862,48.165
1.8655,-8.5684,-13.929,33.858,48.14
1.8656,-8.5657,-13.928,33.855,48.116
1.8657,-8.5629,-13.927,33.851,48.092
1.8658,-8.5602,-13.926,33.847,48.067
1.8659,-8.5575,-13.926,33.844,48.066
1.866,-8.5547,-13.925,33.84,48.096
1.8661,-8.552,-13.924,33.837,48.126
1.8662,-8.5492,-13.923,33.833,48.156
1.8663,-8.5465,-13.922,33.83,48.186
1.8664,-8.5438,-13.921,33.826,48.216
1.8665,-8.541,-13.92,33.822,48.246
1.8666,-8.5383,-13.919,33.819,48.276
1.8667,-8.5355,-13.918,33.815,48.306
1.8668,-8.5328,-13.918,33.812,48.336
1.8669,-8.53,-13.917,33.808,48.366
1.867,-8.5273,-13.916,33.805,48.396
1.8671,-8.5246,-13.915,33.801,48.426
1.8672,-8.5218,-13.914,33.798,48.456
1.8673,-8.5191,-13.913,33.794,48.486
1.8674,-8.5163,-13.912,33.79,48.516
1.8675,-8.5136,-13.911,33.787,48.546
1.8676,-8.5109,-13.911,33.783,48.576
1.8677,-8.5081,-13.91,33.78,48.606
1.8678,-8.5054,-13.909,33.776,48.636
1.8679,-8.5026,-13.908,33.773,48.666
1.868,-8.4999,-13.907,33.769,48.696
1.8681,-8.4971,-13.906,33.766,48.726
1.8682,-8.4944,-13.905,33.762,48.756
1.8683,-8.4917,-13.904,33.758,48.786
1.8684,-8.4889,-13.903,33.755,48.816
1.8685,-8.4862,-13.903,33.751,48.846
1.8686,-8.4834,-13.902,33.748,48.876
1.8687,-8.4807,-13.901,33.744,48.906
1.8688,-8.4779,-13.9,33.741,48.936
1.8689,-8.4752,-13.899,33.737,48.965
1.869,-8.4725,-13.898,33.733,48.995
1.8691,-8.4697,-13.897,33.73,49.025
1.8692,-8.467,-13.896,33.726,49.055
1.8693,-8.4642,-13.896,33.723,49.085
1.8694,-8.4615,-13.895,33.719,49.115
1.8695,-8.4588,-13.894,33.716,49.145
1.8696,-8.456,-13.893,33.712,49.175
1.8697,-8.4533,-13.892,33.709,49.205
1.8698,-8.4505,-13.891,33.705,49.235
1.8699,-8.4478,-13.89,33.71,49.265
1.87,-8.445,-13.889,33.717,49.295
1.8701,-8.4423,-13.888,33.723,49.325
1.8702,-8.4396,-13.888,33.729,49.355
1.8703,-8.4368,-13.887,33.736,49.385
1.8704,-8.4341,-13.886,33.742,49.415
1.8705,-8.4313,-13.885,33.749,49.445
1.8706,-8.4286,-13.884,33.755,49.475
1.8707,-8.4259,-13.883,33.761,49.505
1.8708,-8.4231,-13.882,33.768,49.535
1.8709,-8.4204,-13.881,33.774,49.565
1.871,-8.4176,-13.881,33.781,49.595
1.8711,-8.4149,-13.88,33.787,49.625
1.8712,-8.4121,-13.879,33.794,49.655
1.8713,-8.4094,-13.878,33.8,49.685
